economy,Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
LBN,Lebanon,99.3515930175781,99.346565246582,99.3339538574219,99.3161087036133,99.9000015258789,99.2741088867188,99.3838195800781,97.8000030517578,99.9000015258789,99.234489440918,99.4744110107422,99.6840133666992,99.5067596435547,99.4955139160156,99.4823226928711,99.5831756591797,99.7256240844727,99.8798294067383,99.6999969482422
LVA,Latvia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
LAO,Lao PDR,42.4961395263672,45.2667083740234,46.2999992370605,48.0,53.542308807373,57.2000007629395,57.0410575866699,54.9599990844727,66.0,67.3593978881836,70.1499404907227,70.0,76.3666305541992,79.5762557983398,83.1340408325195,89.6999969482422,90.5495300292969,93.5999984741211,97.7971572875977
KGZ,Kyrgyz Republic,99.6102447509766,99.5810089111328,100.0,99.5021209716797,99.4571838378906,99.4423065185547,98.8899993896484,99.5400009155273,99.5100021362305,99.5,99.0,98.3199996948242,99.8000030517578,98.9300003051758,99.8000030517578,98.6900024414063,99.7099990844727,100.0,100.0
KWT,Kuwait,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
XKX,Kosovo,,,,,,,,,,,99.0,,99.75,99.75,99.6800003051758,99.8600006103516,99.8000030517578,99.8000030517578,
KOR,"Korea, Rep.",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
PRK,"Korea, Dem. People's Rep.",,,,,,,,,,26.0,29.2511825561523,31.4920024871826,33.7508888244629,36.0296058654785,38.3261299133301,40.6374969482422,42.9607353210449,45.2928771972656,47.6309547424316
KIR,Kiribati,55.1248970031738,56.9190254211426,58.70556640625,60.4868774414063,62.2652969360352,69.6764068603516,68.8000030517578,67.6072235107422,69.3987274169922,64.1900024414063,63.1677360534668,74.8437347412109,76.6912612915039,78.9310607910156,83.4539489746094,90.5581817626953,92.7996139526367,86.1764450073242,88.1031646728516
KEN,Kenya,15.1311712265015,17.0330848693848,18.9274139404297,16.0,22.7027149200439,24.5883865356445,26.4759292602539,28.3679943084717,30.2672901153564,23.0,19.2000007629395,36.0356559753418,37.990966796875,39.9661064147949,36.0,41.5999984741211,53.0999984741211,55.9764099121094,61.2845726013184
KAZ,Kazakhstan,99.5095596313477,99.6500015258789,99.8099975585938,99.9199981689453,99.9599990844727,100.0,99.7665481567383,100.0,100.0,100.0,100.0,99.7974700927734,100.0,100.0,100.0,100.0,100.0,100.0,100.0
JOR,Jordan,98.9342727661133,98.9780654907227,99.5,99.0452499389648,99.1734390258789,99.1008911132813,100.0,98.8000030517578,100.0,99.4000015258789,100.0,99.6515655517578,99.5,99.7014389038086,99.7484970092773,99.8981704711914,99.9588241577148,100.0,99.9000015258789
JPN,Japan,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
JAM,Jamaica,84.3941345214844,87.7081146240234,86.6812896728516,86.6085662841797,87.3378067016602,88.0665054321289,88.7970809936523,89.5321807861328,92.0,91.0267791748047,92.1999969482422,91.0999984741211,93.0999984741211,93.9000015258789,93.3000030517578,94.9000015258789,96.7379837036133,97.6095809936523,98.4871215820313
ITA,Italy,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ISR,Israel,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IMN,Isle of Man,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IRL,Ireland,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
IRQ,Iraq,96.9216766357422,97.0627975463867,97.1963348388672,97.3246307373047,97.4500427246094,97.5749206542969,97.6221084594727,98.0999984741211,97.971435546875,98.1198806762695,98.2809677124023,98.0,99.3000030517578,98.8662796020508,99.0984344482422,99.3454284667969,99.6043014526367,99.8720703125,99.9000015258789
IRN,"Iran, Islamic Rep.",97.9000015258789,98.1293029785156,98.2332763671875,98.3320236206055,98.4278793334961,98.523193359375,98.4000015258789,98.7220993041992,98.8310470581055,99.7099990844727,99.4910430908203,99.5726470947266,99.6432800292969,99.8300018310547,100.0,99.9599990844727,99.9499969482422,99.9400024414063,100.0
IDN,Indonesia,86.3000030517578,86.2600021362305,87.5999984741211,87.9400024414063,89.0100021362305,85.0383224487305,90.620002746582,91.0999984741211,92.7300033569336,93.5500030517578,94.1500015258789,94.8300018310547,96.0,96.4642562866211,97.0100021362305,97.5373687744141,97.620002746582,98.1399993896484,98.5100021362305
IND,India,58.7214736938477,55.7999992370605,62.2999992370605,64.0474853515625,64.4000015258789,67.5798110961914,67.9000015258789,71.1198654174805,72.8993835449219,75.0,76.3000030517578,67.5999984741211,79.9000015258789,81.9993286132813,83.8724975585938,88.0,89.2177963256836,92.1249465942383,95.6999969482422
ISL,Iceland,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HUN,Hungary,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HKG,"Hong Kong SAR, China",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
HND,Honduras,67.3833541870117,64.1999969482422,63.1411361694336,65.090461730957,67.113525390625,68.9033126831055,71.2664489746094,73.5481872558594,76.3968963623047,78.2696838378906,80.9846649169922,82.1952972412109,83.6077270507813,87.1848831176758,88.6537704467773,89.9817123413086,91.5999984741211,86.5,91.5999984741211
HTI,Haiti,33.7000007629395,31.5423812866211,33.152473449707,31.6000003814697,34.1108131408691,34.588005065918,33.9000015258789,35.550651550293,36.0414657592773,36.5422210693359,37.0556221008301,37.5843849182129,37.9000015258789,38.6978759765625,39.496410369873,40.8362846374512,40.4000015258789,43.7492713928223,44.962345123291
GUY,Guyana,74.5172805786133,75.1007385253906,75.6766128540039,76.2472534179688,76.8150100708008,77.5,73.3825912475586,78.5249252319336,79.1057662963867,77.5999984741211,83.0916290283203,84.0845413208008,85.0664825439453,86.0264892578125,86.9000015258789,88.0038375854492,89.1703567504883,90.2958145141602,91.1983795166016
GNB,Guinea-Bissau,,,1.25370573997498,2.59146237373352,3.92633271217346,5.26066637039185,14.5361995697021,7.93760061264038,9.28555965423584,4.69999980926514,6.0,13.3999118804932,14.8038854598999,16.227689743042,17.2000007629395,20.0531539916992,22.9687919616699,26.0,28.4950561523438
GIN,Guinea,15.1462574005127,16.4323844909668,17.7109260559082,18.9842319488525,20.2546520233154,20.2000007629395,22.7962913513184,24.0725688934326,25.3560771942139,26.6495265960693,27.955623626709,29.2770805358887,26.2000007629395,31.9759578704834,33.3531188964844,34.7451210021973,33.5,35.4000015258789,45.0
GTM,Guatemala,73.3182067871094,73.7327270507813,78.667839050293,78.51220703125,77.2282409667969,78.3892059326172,83.7309951782227,80.7194061279297,81.8939971923828,83.0785293579102,84.2757110595703,84.0264129638672,86.7188568115234,87.9692916870117,85.4943695068359,90.520622253418,91.8155822753906,93.3000030517578,94.4292373657227
GUM,Guam,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GRD,Grenada,86.0422286987305,86.3716583251953,86.6935119628906,87.010124206543,87.323844909668,87.6370391845703,87.9521026611328,88.2716827392578,90.0,88.9352569580078,89.2846603393555,88.8000030517578,90.0322494506836,90.4349060058594,90.8553771972656,91.2906875610352,91.7378692626953,92.1939544677734,92.3000030517578
GRL,Greenland,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GRC,Greece,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GIB,Gibraltar,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GHA,Ghana,43.7000007629395,44.8375129699707,46.8580703735352,48.2999992370605,50.8858299255371,41.25,55.093448638916,56.9297943115234,60.5,60.990779876709,64.1999969482422,64.0625610351563,56.5099983215332,70.6999969482422,78.3000030517578,74.0788421630859,79.3000030517578,79.0,80.4000015258789
DEU,Germany,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
GEO,Georgia,99.8118133544922,99.8053283691406,99.9000015258789,100.0,99.9300003051758,97.9350509643555,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9000015258789
GMB,"Gambia, The",34.2999992370605,29.8700199127197,31.5175647735596,27.7999992370605,34.7993011474609,30.4562683105469,38.0789451599121,39.7242279052734,41.3767395019531,43.039192199707,46.6552772521973,48.2470855712891,49.8279304504395,51.5,52.9337272644043,54.5619888305664,56.3274078369141,56.2000007629395,60.2999992370605
GAB,Gabon,73.5999984741211,77.1408004760742,77.8424377441406,78.5388412475586,79.2323532104492,81.5999984741211,80.6201782226563,81.3195495605469,82.0261535644531,82.7426986694336,89.4617233276367,88.8595657348633,89.3000030517578,86.4000015258789,86.9643096923828,87.3768615722656,88.2038269042969,86.2699966430664,89.8815155029297
PYF,French Polynesia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
FRA,France,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
FIN,Finland,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
FJI,Fiji,75.7249221801758,77.0006790161133,79.629997253418,80.0,80.7918395996094,82.0513534545898,83.3127365112305,88.9000015258789,86.1600036621094,87.1348648071289,89.2485809326172,90.146125793457,91.0708312988281,91.75,93.7866058349609,95.1682434082031,96.5617446899414,96.0,99.3725051879883
FRO,Faroe Islands,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ETH,Ethiopia,12.6999998092651,10.1624908447266,11.8548336029053,13.5419406890869,15.2261619567871,14.0,18.5954036712646,20.2854804992676,21.9827899932861,23.6900386810303,25.4099369049072,23.0,28.8985195159912,30.6716728210449,27.2000007629395,29.0,42.9000015258789,44.2999992370605,44.940601348877
SWZ,Eswatini,20.1957626342773,26.8999996185303,25.8086700439453,28.6060962677002,31.4006366729736,34.1946411132813,35.2000007629395,39.7909126281738,42.5985412597656,38.5999984741211,45.5523376464844,51.148006439209,54.3662261962891,57.5625152587891,65.0,64.0124130249023,63.4300003051758,73.5,73.9157791137695
EST,Estonia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ERI,Eritrea,29.2545108795166,30.3525619506836,32.2000007629395,32.5282592773438,33.6106033325195,34.6924095153809,35.7760925292969,36.8642921447754,37.9597244262695,39.0650978088379,40.1831207275391,41.3165016174316,42.4679489135742,43.6392288208008,44.828311920166,46.0322418212891,47.2480392456055,48.4727439880371,49.7033843994141
GNQ,Equatorial Guinea,65.5595626831055,65.5711898803711,65.5752334594727,65.5740432739258,65.5699691772461,65.5653533935547,65.562614440918,65.5643920898438,65.5734100341797,65.5923614501953,66.1572647094727,66.0999984741211,65.7359466552734,65.8208084106445,65.923469543457,66.0409774780273,66.1703567504883,66.3086395263672,66.4528579711914
SLV,El Salvador,84.5192489624023,87.0638275146484,87.5490570068359,86.9611511230469,87.357048034668,87.5258407592773,89.2014694213867,91.1095581054688,91.0002288818359,91.0840225219727,91.5802383422852,92.5746841430664,93.6805725097656,95.0431060791016,95.1254196166992,95.4000015258789,96.0,96.8000030517578,97.0
EGY,"Egypt, Arab Rep.",97.6999969482422,97.3440780639648,97.5361785888672,98.8000030517578,97.9070281982422,99.4000015258789,99.0400009155273,98.4656295776367,99.8000030517578,98.8697128295898,99.3945541381836,99.4521636962891,99.6999969482422,99.8503875732422,99.8000030517578,99.3000030517578,100.0,100.0,100.0
ECU,Ecuador,93.7322616577148,94.0246200561523,94.3093872070313,94.9730453491211,94.8655700683594,95.832649230957,96.3152618408203,96.812614440918,97.2065734863281,96.4708633422852,97.4621429443359,96.8726959228516,97.1949310302734,98.0346755981445,98.9760665893555,98.8258819580078,98.6999969482422,99.1999969482422,98.6999969482422
DOM,Dominican Republic,88.7649307250977,89.7913589477539,89.7498168945313,89.1738052368164,90.3165664672852,90.141227722168,90.1181488037109,96.8763427734375,97.5761947631836,97.8577575683594,98.1454162597656,97.8988723754883,97.8670501708984,98.385856628418,98.4709777832031,98.5603637695313,98.9000015258789,100.0,98.9000015258789
DMA,Dominica,80.9518127441406,82.2792129516602,87.6999969482422,84.9136199951172,86.2253112792969,87.5364761352539,88.8495101928711,90.1670608520508,90.9000015258789,92.8265686035156,94.173942565918,95.5366744995117,96.91748046875,98.3181076049805,99.7365493774414,99.8290176391602,99.9835357666016,100.0,100.0
DJI,Djibouti,56.3799514770508,56.3651428222656,49.7000007629395,56.3151168823242,56.2845993041992,56.253547668457,55.5,56.19970703125,56.1822776794434,56.1747894287109,56.1799507141113,56.2004699707031,54.5999984741211,56.2974739074707,56.618839263916,57.5785636901855,58.6754455566406,60.2000007629395,60.5641860961914
DNK,Denmark,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CZE,Czechia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CYP,Cyprus,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CUW,Curacao,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9974060058594,99.9841156005859,99.9549026489258,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CUB,Cuba,97.0,96.2262573242188,95.5,96.5130310058594,96.6509094238281,96.7882537841797,96.9274749755859,97.0712127685547,97.2221832275391,97.3830947875977,97.5566482543945,97.7455673217773,97.9525527954102,98.1793670654297,98.4239883422852,98.6834564208984,98.9547882080078,99.2350311279297,99.5212097167969
HRV,Croatia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CIV,Cote d'Ivoire,48.6894683837891,49.6558570861816,51.4000015258789,51.5682334899902,52.5189170837402,58.9000015258789,60.1710510253906,55.3776245117188,60.2999992370605,57.3151054382324,58.3014678955078,55.7999992370605,55.7999992370605,61.3625907897949,61.9000015258789,62.5999984741211,64.3000030517578,65.5999984741211,67.1473922729492
CRI,Costa Rica,96.9400024414063,98.2497787475586,98.5091857910156,98.6958999633789,98.9547805786133,99.0530548095703,99.1475219726563,99.2179946899414,99.2639389038086,99.4098052978516,98.995735168457,99.2323455810547,99.5032958984375,99.5635147094727,99.3592910766602,99.4098052978516,99.5,99.5999984741211,99.6999969482422
COG,"Congo, Rep.",29.090015411377,30.063591003418,31.0295829772949,31.9903373718262,32.9482078552246,33.7999992370605,34.86474609375,35.8284721374512,36.799430847168,37.0999984741211,39.7886199951172,40.7216911315918,41.5999984741211,42.5439720153809,43.4321212768555,44.4016494750977,45.5083274841309,46.5739479064941,47.416675567627
COD,"Congo, Dem. Rep.",6.69999980926514,7.31436443328857,7.91584491729736,8.51208972930908,9.10544872283936,6.0,10.2929649353027,15.1999998092651,11.4986276626587,12.1150150299072,12.7440509796143,13.3884449005127,15.3999996185303,14.7332000732422,13.5,16.1482429504395,17.0418376922607,17.9165096282959,18.5682907104492
COM,Comoros,39.7153549194336,42.0186653137207,44.7999992370605,46.6048812866211,48.8924865722656,51.1795539855957,53.4684944152832,55.7619552612305,58.0626487731934,60.3732833862305,69.8077087402344,69.4258041381836,69.3000030517578,69.7684478759766,72.1627960205078,74.5719833374023,76.9930419921875,79.4230041503906,81.8589096069336
COL,Colombia,95.1999969482422,98.4700012207031,94.9055023193359,95.1293487548828,95.3503112792969,96.8000030517578,95.7930297851563,96.0198440551758,96.8067626953125,96.0572280883789,96.7889938354492,96.693603515625,97.0321731567383,97.7794189453125,97.7909393310547,98.186897277832,98.4000015258789,98.5,98.5
CHN,China,97.0217971801758,97.2727890014648,97.5162048339844,97.7543792724609,97.9896697998047,98.2244262695313,98.461051940918,98.7022018432617,98.9505767822266,99.2089004516602,99.6999969482422,99.8487243652344,99.9619293212891,99.9964447021484,100.0,100.0,100.0,100.0,100.0
CHL,Chile,97.9386901855469,97.1158065795898,97.2836837768555,98.7823257446289,97.606086730957,97.7653121948242,99.3681106567383,98.0920181274414,98.2648696899414,99.5936584472656,99.5383911132813,99.5881958007813,100.0,99.5999984741211,100.0,99.71484375,100.0,99.6999969482422,100.0
CHI,Channel Islands,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
TCD,Chad,3.17988133430481,3.5271143913269,3.86676287651062,4.20117616653442,3.5,4.86369371414185,5.19655656814575,5.53394079208374,5.87855625152588,6.23311138153076,6.40000009536743,8.97999954223633,7.8354058265686,8.12655830383301,8.40568542480469,7.69999980926514,9.26384735107422,10.8999996185303,10.1140403747559
CAF,Central African Republic,6.0,5.7360520362854,6.17705392837524,6.61282014846802,7.04570055007935,7.4780445098877,7.80516910552979,8.35099792480469,7.48000001907349,9.25287532806396,9.80000019073486,10.2466478347778,10.8688611984253,11.4691410064697,12.0573968887329,12.727029800415,13.5338163375854,14.2995414733887,14.8423757553101
CYM,Cayman Islands,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CAN,Canada,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
CMR,Cameroon,41.0,46.2000007629395,44.0404014587402,45.1230125427246,47.0999984741211,47.2819328308105,49.0,48.2000007629395,50.5413970947266,51.6441535949707,52.7595558166504,53.7000007629395,55.0391540527344,56.2078132629395,56.7999992370605,58.5955924987793,59.8087768554688,61.0308647155762,62.2000007629395
KHM,Cambodia,16.6000003814697,14.6247777938843,18.1870994567871,19.2999992370605,25.2983837127686,20.5,32.4075813293457,35.9676361083984,26.3999996185303,43.1121520996094,31.1000003814697,50.3072624206543,53.9305648803711,57.5736961364746,56.0999984741211,64.9104232788086,69.5443115234375,89.0699996948242,81.0756530761719
CPV,Cabo Verde,58.4223289489746,60.1615180969238,58.5999984741211,63.619499206543,65.3429870605469,67.0,68.7907562255859,70.5201034545898,72.2566757202148,74.0031890869141,81.0999984741211,82.3562469482422,83.3587646484375,84.3393478393555,85.3079071044922,86.3578414916992,87.5449295043945,88.6909637451172,90.411750793457
BDI,Burundi,2.46323680877686,2.79742002487183,3.12401843070984,3.44538164138794,3.76385879516602,3.20731711387634,2.66000008583069,4.7259464263916,4.80000019073486,5.39901685714722,5.30000019073486,6.12268400192261,6.5,6.90000009536743,7.0,8.42765235900879,9.34840965270996,9.30000019073486,10.8849086761475
BFA,Burkina Faso,9.07501983642578,9.52135181427002,9.96009922027588,11.3999996185303,10.8242387771606,11.2543277740479,11.6862897872925,12.1227731704712,12.5664882659912,12.6300001144409,13.1000003814697,14.8084144592285,15.1179943084717,15.4056425094604,19.2000007629395,16.0769748687744,16.641056060791,17.2140426635742,14.3999996185303
BGR,Bulgaria,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BRN,Brunei Darussalam,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
VGB,British Virgin Islands,97.4126968383789,97.5228271484375,97.6253662109375,97.7226715087891,97.8170928955078,97.9109802246094,98.0067291259766,98.1070098876953,98.2145156860352,98.3319702148438,98.3000030517578,98.6572952270508,98.8501663208008,99.021110534668,99.1800231933594,100.0,100.0,100.0,100.0
BRA,Brazil,94.391716003418,96.0165252685547,96.6529922485352,96.980094909668,96.7651062011719,97.0935134887695,97.5943145751953,98.1253814697266,98.5266265869141,98.8569412231445,98.5999984741211,99.3286895751953,99.5194931030273,99.5751495361328,99.6502456665039,99.7108993530273,99.6999969482422,99.8000030517578,99.6999969482422
BWA,Botswana,26.4089794158936,24.7999992370605,27.0,33.0831069946289,35.2989120483398,37.5141792297363,39.7313194274902,41.9529800415039,44.5,43.3600006103516,52.0177803039551,53.2400016784668,56.0188140869141,57.9919204711914,59.952995300293,62.1300010681152,64.1750564575195,67.4000015258789,68.2292633056641
BIH,Bosnia and Herzegovina,100.0,99.4000015258789,98.5,100.0,100.0,100.0,99.3872756958008,99.6999969482422,100.0,100.0,100.0,99.7057800292969,100.0,99.5,100.0,99.6999969482422,100.0,100.0,100.0
BOL,Bolivia,69.9630432128906,69.2585372924805,63.9968566894531,72.3000030517578,75.9453048706055,68.2882080078125,76.2112808227539,80.1565704345703,84.6749877929688,86.7655944824219,87.8863143920898,88.3359451293945,90.3873748779297,89.5056838989258,90.0387268066406,91.522819519043,91.8000030517578,91.8000030517578,92.8000030517578
BTN,Bhutan,31.1499996185303,40.0451316833496,43.9788780212402,41.0999984741211,51.8330116271973,59.8081130981445,59.6850547790527,71.8000030517578,67.5552520751953,71.5038986206055,73.2829132080078,81.76708984375,91.5,87.4511413574219,91.483512878418,95.5307159423828,99.5897903442383,97.6999969482422,99.974365234375
BMU,Bermuda,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BEN,Benin,21.5310840606689,21.8999996185303,23.4159278869629,24.3493232727051,25.2798328399658,26.2098045349121,27.8999996185303,28.0780162811279,29.021614074707,29.9751510620117,34.2000007629395,36.9000015258789,38.4000015258789,34.691219329834,34.0999984741211,29.6200008392334,37.0952453613281,34.5,39.2469177246094
BLZ,Belize,79.0,80.1969604492188,81.0294189453125,81.8566360473633,82.6809768676758,83.5047760009766,90.9885330200195,85.1606369018555,85.9980621337891,86.8454284667969,89.9172210693359,91.6817321777344,90.9959182739258,91.1861038208008,91.3642578125,91.8000030517578,93.2223129272461,94.1890106201172,91.7200012207031
BEL,Belgium,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BLR,Belarus,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BRB,Barbados,100.0,100.0,100.0,100.0,99.9967422485352,99.9804534912109,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BGD,Bangladesh,32.0,35.0326461791992,37.8510704040527,40.6642608642578,40.5999984741211,44.2299995422363,50.5251007080078,46.5,54.7355155944824,57.56884765625,55.2599983215332,59.5999984741211,66.1555709838867,61.5,62.4000015258789,74.9037399291992,75.9199981689453,88.0,91.8000030517578
BHR,Bahrain,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
BHS,"Bahamas, The",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
AZE,Azerbaijan,98.9082260131836,98.6218032836914,100.0,98.9274673461914,99.0747985839844,99.2215957641602,99.5,99.5234527587891,99.6838684082031,99.8542251586914,99.9437942504883,99.9000015258789,100.0,100.0,100.0,100.0,100.0,100.0,100.0
AUT,Austria,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
AUS,Australia,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ABW,Aruba,91.660400390625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.3562927246094,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ARM,Armenia,98.9000015258789,100.0,98.0,99.1901321411133,99.1892318725586,99.8000030517578,99.188232421875,99.1931838989258,99.2053756713867,99.2275009155273,99.8000030517578,99.6057968139648,99.6289672851563,99.4199981689453,99.7099990844727,100.0,99.8000030517578,99.6999969482422,99.9000015258789
ARG,Argentina,95.7832870483398,95.5110626220703,96.2288665771484,96.4426345825195,96.6535034179688,96.8638458251953,97.076057434082,97.2927932739258,97.5167541503906,97.7506561279297,98.8199996948242,99.0953521728516,99.22998046875,99.3426742553711,100.0,99.6253890991211,99.8495788574219,100.0,99.9895782470703
ATG,Antigua and Barbuda,97.6892623901367,97.7852554321289,100.0,97.9568252563477,98.0371017456055,92.1999969482422,100.0,100.0,100.0,98.4812774658203,98.5972366333008,94.5520172119141,100.0,100.0,100.0,100.0,100.0,100.0,100.0
AGO,Angola,24.2127437591553,20.0,26.3521175384521,27.4127769470215,28.4705505371094,29.5277862548828,30.5868949890137,37.5,38.4900016784668,33.802188873291,34.895637512207,34.5999984741211,37.1313209533691,38.2780303955078,32.0,42.0,41.8131294250488,43.0132598876953,45.2900009155273
AND,Andorra,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
ASM,American Samoa,,,,,,,,,,,,,,,,,,,
DZA,Algeria,98.9730987548828,98.9668731689453,98.9530563354492,98.9340133666992,98.9120788574219,98.8896102905273,98.869010925293,98.8529357910156,99.3000030517578,98.8451843261719,98.8589324951172,98.8880310058594,98.7646636962891,99.0022048950195,99.0870132446289,99.1866607666016,99.3502502441406,99.6354904174805,99.6978378295898
ALB,Albania,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9000015258789,100.0,99.9499969482422,99.9800033569336,99.8899993896484,99.8899993896484,100.0
AFG,Afghanistan,1.61359095573425,4.07457399368286,9.40915775299072,14.7385063171387,20.0649681091309,25.3908939361572,30.7186908721924,36.0510101318359,42.4000015258789,46.7400512695313,42.7000007629395,43.2220191955566,69.0999984741211,68.2906494140625,89.5,71.5,97.6999969482422,97.6999969482422,96.6161346435547
